10/3/2019,11:40:00,61.60,32.40,559.17,18,25.56
10/3/2019,11:45:00,60.40,32.20,720.83,18,25.56
10/3/2019,11:50:00,63.00,32.20,490.00,18,25.56
10/3/2019,11:55:00,61.50,32.10,640.00,18,25.56
10/3/2019,12:00:00,62.30,32.30,1101.67,18,25.56
10/3/2019,12:05:00,59.60,32.20,888.33,18,25.63
10/3/2019,12:10:00,64.40,32.30,993.33,18,25.63
10/3/2019,12:15:00,60.10,32.20,579.17,18,25.63
10/3/2019,12:20:00,63.70,32.10,860.00,18,25.63
10/3/2019,12:25:00,62.90,31.40,894.17,17,25.63
10/3/2019,12:30:00,65.70,31.60,870.83,17,25.63
10/3/2019,12:35:00,64.00,31.70,709.17,17,25.63
10/3/2019,12:40:00,62.10,31.50,1550.83,17,25.63
10/3/2019,12:45:00,60.00,32.00,1514.17,17,25.63
10/3/2019,12:50:00,60.20,31.80,610.00,17,25.63
10/3/2019,12:55:00,62.60,31.90,874.17,17,25.63
10/3/2019,13:00:00,63.80,31.60,1430.83,17,25.69
10/3/2019,13:05:00,61.40,32.00,966.67,17,25.63
10/3/2019,13:10:00,61.80,32.00,956.67,17,25.69
10/3/2019,13:15:00,60.70,32.10,3398.33,17,25.69
10/3/2019,13:20:00,59.40,32.90,13459.17,17,25.69
10/3/2019,13:25:00,59.70,32.60,1843.33,17,25.69
10/3/2019,13:30:00,60.00,31.90,2760.83,17,25.69
10/3/2019,13:35:00,60.40,31.40,675.00,17,25.69
10/3/2019,13:40:00,65.40,30.70,364.17,17,25.69
10/3/2019,13:45:00,64.40,30.10,285.00,17,25.69
10/3/2019,13:50:00,65.90,29.70,217.50,17,25.69
10/3/2019,13:55:00,67.20,29.50,181.67,16,25.63
10/3/2019,14:00:00,68.50,29.20,188.33,16,25.69
10/3/2019,14:05:00,71.10,29.00,104.17,16,25.63
10/3/2019,14:10:00,70.90,28.80,78.33,16,25.63
10/3/2019,14:15:00,74.10,28.70,100.83,16,25.63
10/3/2019,14:20:00,72.30,28.50,128.33,16,25.63
10/3/2019,14:25:00,74.70,28.40,170.83,16,25.63
10/3/2019,14:30:00,73.80,28.40,169.17,16,25.63
10/3/2019,14:35:00,75.10,28.30,177.50,16,25.63
10/3/2019,14:40:00,75.50,28.30,252.50,16,25.63
10/3/2019,14:45:00,77.80,28.30,248.33,16,25.56
10/3/2019,14:50:00,77.10,28.10,178.33,16,25.56
10/3/2019,14:55:00,77.90,27.90,148.33,16,25.56
10/3/2019,15:00:00,78.90,27.80,120.00,16,25.56
10/3/2019,15:05:00,78.50,27.70,116.67,16,25.56
10/3/2019,15:10:00,79.30,27.60,140.83,16,25.56
10/3/2019,15:15:00,80.30,27.50,205.00,16,25.56
10/3/2019,15:20:00,80.30,27.50,201.67,16,25.56
10/3/2019,15:25:00,81.30,27.50,187.50,16,25.56
10/3/2019,15:30:00,80.00,27.40,173.33,16,25.56
10/3/2019,15:35:00,81.30,27.40,93.33,16,25.50
10/3/2019,15:40:00,81.40,27.20,73.33,15,25.50
10/3/2019,15:45:00,82.70,27.10,115.83,15,25.50
10/3/2019,15:50:00,83.50,26.90,148.33,15,25.50
10/3/2019,15:55:00,83.60,26.80,96.67,15,25.50
10/3/2019,16:00:00,84.00,26.80,100.83,15,25.50
