10/3/2019,11:50:00,53.20,37.40,1487.50,11,25.69
10/3/2019,11:55:00,53.30,37.20,1722.50,11,25.69
10/3/2019,12:00:00,54.10,37.00,2071.67,11,25.69
10/3/2019,12:05:00,53.60,36.70,1647.50,11,25.75
10/3/2019,12:10:00,56.20,36.40,1742.50,11,25.75
10/3/2019,12:15:00,54.30,36.10,1809.17,11,25.75
10/3/2019,12:20:00,56.70,35.60,3860.83,11,25.75
10/3/2019,12:25:00,57.00,34.90,1662.50,11,25.75
10/3/2019,12:30:00,56.60,34.30,2186.67,11,25.81
10/3/2019,12:35:00,59.90,34.30,1421.67,11,25.81
10/3/2019,12:40:00,57.20,34.00,1993.33,11,25.81
10/3/2019,12:45:00,58.90,34.40,2945.00,11,25.81
10/3/2019,12:50:00,56.00,34.30,1635.83,11,25.81
10/3/2019,12:55:00,59.70,34.10,4700.00,11,25.81
10/3/2019,13:00:00,59.60,34.00,23441.67,11,25.81
10/3/2019,13:05:00,60.10,34.20,9746.67,11,25.81
10/3/2019,13:10:00,59.10,34.20,7251.67,11,25.81
10/3/2019,13:15:00,58.00,34.00,1770.00,11,25.88
10/3/2019,13:20:00,60.50,33.70,1644.17,11,25.88
10/3/2019,13:25:00,60.00,33.40,1636.67,11,25.88
10/3/2019,13:30:00,60.00,33.00,2291.67,11,25.81
10/3/2019,13:35:00,59.80,32.90,1450.00,12,25.88
10/3/2019,13:40:00,60.70,32.40,663.33,12,25.88
10/3/2019,13:45:00,62.10,31.70,692.50,11,25.81
10/3/2019,13:50:00,64.00,31.30,765.83,12,25.88
10/3/2019,13:55:00,65.30,30.90,702.50,12,25.81
10/3/2019,14:00:00,66.50,30.50,729.17,12,25.81
10/3/2019,14:05:00,67.50,30.30,370.00,12,25.81
10/3/2019,14:10:00,68.70,30.00,310.83,12,25.81
10/3/2019,14:15:00,68.70,29.70,339.17,12,25.81
10/3/2019,14:20:00,69.60,29.50,457.50,12,25.81
10/3/2019,14:25:00,72.00,29.40,655.00,12,25.81
10/3/2019,14:30:00,72.60,29.30,615.83,12,25.81
10/3/2019,14:35:00,73.60,29.20,658.33,12,25.81
10/3/2019,14:40:00,73.80,29.20,753.33,12,25.81
10/3/2019,14:45:00,74.00,29.10,805.00,12,25.81
10/3/2019,14:50:00,74.00,29.00,546.67,12,25.81
10/3/2019,14:55:00,74.70,28.80,468.33,12,25.75
10/3/2019,15:00:00,75.10,28.60,371.67,12,25.75
10/3/2019,15:05:00,75.90,28.50,307.50,12,25.75
10/3/2019,15:10:00,76.20,28.30,491.67,12,25.75
10/3/2019,15:15:00,76.30,28.30,756.67,12,25.75
10/3/2019,15:20:00,77.30,28.20,710.00,12,25.75
10/3/2019,15:30:00,78.50,28.20,552.50,12,25.75
10/3/2019,15:35:00,79.00,28.10,317.50,12,25.75
10/3/2019,15:40:00,78.90,27.90,229.17,12,25.75
10/3/2019,15:45:00,79.60,27.70,356.67,12,25.75
10/3/2019,15:50:00,79.80,27.60,455.00,12,25.75
10/3/2019,15:55:00,80.20,27.50,371.67,12,25.69
10/3/2019,16:00:00,81.20,27.40,346.67,12,25.69
